"Compound ChEMBL ID","Name",SMILES
"CHEMBL6068343","CLOPIDOGREL HYDROBROMIDE","Br.COC(=O)[C@H](c1ccccc1Cl)N1CCc2sccc2C1"
"CHEMBL5314535","PIMICOTINIB","Cc1nc(NC(=O)N2CCC(C)(C)C2=O)ccc1Oc1ccnc(-c2cnn(C)c2)c1"
"CHEMBL3989715","MUPIROCIN CALCIUM","C/C(=C\C(=O)OCCCCCCCCC(=O)[O-])C[C@@H]1OC[C@H](C[C@@H]2O[C@H]2[C@@H](C)[C@H](C)O)[C@@H](O)[C@H]1O.C/C(=C\C(=O)OCCCCCCCCC(=O)[O-])C[C@@H]1OC[C@H](C[C@@H]2O[C@H]2[C@@H](C)[C@H](C)O)[C@@H](O)[C@H]1O.O.O.[Ca+2]"
"CHEMBL5095220","SARUPARIB","CCc1cc2ncc(CN3CCN(c4ccc(C(=O)NC)nc4)CC3)cc2[nH]c1=O"
"CHEMBL552212","LEXIBULIN","CCC[C@H](Nc1nc(-c2ccc(NC(=O)NCC)c(OC)c2)ncc1C)c1cccnc1"
"CHEMBL4651180","PULRODEMSTAT","COc1ccc(-c2c(-c3ccc(C#N)c(F)c3)nc(N3CCC(N)CC3)n(C)c2=O)cc1F"
"CHEMBL5754780","ASARETOCLAX","CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NC[C@H]5CC[C@](C)(O)CC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(C23CC(C(F)F)(C2)C3)C1"
"CHEMBL1324","TOLCAPONE","Cc1ccc(C(=O)c2cc(O)c(O)c([N+](=O)[O-])c2)cc1"
"CHEMBL2103851","AMUVATINIB","S=C(NCc1ccc2c(c1)OCO2)N1CCN(c2ncnc3c2oc2ccccc23)CC1"
"CHEMBL4438269","DEPULFAVIRINE","N#Cc1cc(Cl)cc(Oc2c(Br)ccc(CC(=O)Nc3ccc(S(N)(=O)=O)cc3Cl)c2F)c1"
"CHEMBL3935857","SERABELISIB","Nc1nc2cc(-c3ccc4ncc(C(=O)N5CCOCC5)n4c3)ccc2o1"
"CHEMBL502","DONEPEZIL","COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2"
"CHEMBL444172","ZOSUQUIDAR","O[C@@H](COc1cccc2ncccc12)CN1CCN([C@@H]2c3ccccc3[C@@H]3[C@H](c4ccccc42)C3(F)F)CC1"
"CHEMBL3911164","VAREGACESTAT","Cc1cccc2c1NC(=O)[C@@H](NC(=O)[C@H](CCC(F)(F)F)[C@H](CCC(F)(F)F)C(N)=O)N=C2c1cccc(F)c1"
"CHEMBL5095401","IPTACOPAN HYDROCHLORIDE","CCO[C@H]1CCN(Cc2c(OC)cc(C)c3[nH]ccc23)[C@H](c2ccc(C(=O)O)cc2)C1.Cl.O"
"CHEMBL261244","REGRELOR DISODIUM","CCNC(=O)Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@H]2O[C@H](/C=C/c3ccccc3)O[C@H]21.[Na+].[Na+]"
"CHEMBL2105729","DABRAFENIB MESYLATE","C24H24F3N5O5S3"
"CHEMBL2218894","FLUVASTATIN SODIUM","CC(C)n1c(/C=C/C(O)CC(O)CC(=O)[O-])c(-c2ccc(F)cc2)c2ccccc21.[Na+]"
"CHEMBL572284","OMBRABULIN","COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1NC(=O)[C@@H](N)CO"
"CHEMBL2103875","TRAMETINIB","CC(=O)Nc1cccc(-n2c(=O)n(C3CC3)c(=O)c3c(Nc4ccc(I)cc4F)n(C)c(=O)c(C)c32)c1"
"CHEMBL1174","EPTIFIBATIDE","N=C(N)NCCCC[C@@H]1NC(=O)CCSSC[C@@H](C(N)=O)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](CC(=O)O)NC(=O)CNC1=O"
"CHEMBL2158051","XEVINAPANT","CN[C@@H](C)C(=O)N[C@H]1CN(C(=O)CC(C)C)CC[C@H]2CC[C@@H](C(=O)NC(c3ccccc3)c3ccccc3)N2C1=O"
"CHEMBL3301622","GILTERITINIB","CCc1nc(C(N)=O)c(Nc2ccc(N3CCC(N4CCN(C)CC4)CC3)c(OC)c2)nc1NC1CCOCC1"
"CHEMBL766","CILASTATIN","CC1(C)C[C@@H]1C(=O)N/C(=C\CCCCSC[C@H](N)C(=O)O)C(=O)O"
"CHEMBL515606","CILAZAPRIL","CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CCCN2CCC[C@@H](C(=O)O)N2C1=O"
"CHEMBL3655081","ABROCITINIB","CCCS(=O)(=O)N[C@H]1C[C@@H](N(C)c2ncnc3[nH]ccc23)C1"
"CHEMBL3187812","ILEPATRIL","CC(=O)S[C@H](C(=O)N[C@H]1Cc2ccccc2[C@H]2CCC[C@@H](C(=O)O)N2C1=O)C(C)C"
"CHEMBL488025","EXISULIND","CC1=C(CC(=O)O)c2cc(F)ccc2/C1=C\c1ccc(S(C)(=O)=O)cc1"
"CHEMBL4594260","TAZEMETOSTAT HYDROBROMIDE","Br.CCN(c1cc(-c2ccc(CN3CCOCC3)cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1"
"CHEMBL3622821","UPADACITINIB","CC[C@@H]1CN(C(=O)NCC(F)(F)F)C[C@@H]1c1cnc2cnc3[nH]ccc3n12"
"CHEMBL206815","APRATASTAT","CC1(C)SCCN(S(=O)(=O)c2ccc(OCC#CCO)cc2)[C@H]1C(=O)NO"
"CHEMBL198362","RIVAROXABAN","O=C(NC[C@H]1CN(c2ccc(N3CCOCC3=O)cc2)C(=O)O1)c1ccc(Cl)s1"
"CHEMBL5314423","ZASOCITINIB","CNc1cc(Nc2cccn(-c3ccccn3)c2=O)nc2c(C(=O)N[C@@H]3CC[C@H]3OC)cnn12"
"CHEMBL1182714","CEVIPABULIN","CNCCCOc1cc(F)c(-c2c(Cl)nc3ncnn3c2N[C@@H](C)C(F)(F)F)c(F)c1"
"CHEMBL4650333","SERALUTINIB","COc1ccc(-c2cncc(N[C@@H](C)c3cccc(NC(=O)c4cncc(C)c4)c3)n2)cc1OC"
"CHEMBL3909517","RINETERKIB","CNC[C@@H](NC(=O)c1ccc(-c2nc([C@H]3CC[C@H](O)[C@@H](F)C3)cnc2N)cc1F)c1cc(F)cc(Br)c1"
"CHEMBL3039598","FOSINOPRIL","CCC(=O)O[C@@H](O[P@](=O)(CCCCc1ccccc1)CC(=O)N1C[C@H](C2CCCCC2)C[C@H]1C(=O)O)C(C)C"
"CHEMBL4298158","ONVANSERTIB FUMARATE","CN1CCN(c2ccc(OC(F)(F)F)c(Nc3ncc4c(n3)-c3c(c(C(N)=O)nn3CCO)CC4)c2)CC1.O=C(O)/C=C/C(=O)O"
"CHEMBL601719","CRIZOTINIB","C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl"
"CHEMBL1201619","APROTININ",""
"CHEMBL2163631","SABIZABULIN","COc1cc(C(=O)c2cnc(-c3c[nH]c4ccccc34)[nH]2)cc(OC)c1OC"
"CHEMBL4104957","RODATRISTAT","Nc1nc(O[C@H](c2ccc(Cl)cc2-c2ccccc2)C(F)(F)F)cc(N2CCC3(CC2)CN[C@H](C(=O)O)C3)n1"
"CHEMBL3301599","ONALESPIB LACTATE","CC(C)c1cc(C(=O)N2Cc3ccc(CN4CCN(C)CC4)cc3C2)c(O)cc1O.C[C@H](O)C(=O)O"
"CHEMBL2105695","TELOTRISTAT ETHYL","CCOC(=O)[C@@H](N)Cc1ccc(-c2cc(O[C@H](c3ccc(Cl)cc3-n3ccc(C)n3)C(F)(F)F)nc(N)n2)cc1"
"CHEMBL20","ACETAZOLAMIDE","CC(=O)Nc1nnc(S(N)(=O)=O)s1"
"CHEMBL5095253","ULONIVIRINE","N#Cc1cc(Cl)cc(Oc2c(C(F)(F)F)ncn(Cc3cc(C(F)(F)F)c(=O)[nH]n3)c2=O)c1"
"CHEMBL1206232","FOSBRETABULIN","COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1OP(=O)(O)O"
"CHEMBL6068403","BERSIPOROCIN HYDROCHLORIDE","Cl.O[C@H]1CCCN[C@@H]1CCCn1cnc2c(Cl)c(Cl)ccc21"
"CHEMBL3989908","ENASIDENIB","CC(C)(O)CNc1nc(Nc2ccnc(C(F)(F)F)c2)nc(-c2cccc(C(F)(F)F)n2)n1"
"CHEMBL4650317","ICAPAMESPIB","CC(C)(C)CNCCn1c(Sc2cc3c(cc2I)OCO3)nc2c(N)ncnc21"
"CHEMBL522892","DOVITINIB","CN1CCN(c2ccc3nc(-c4c(N)c5c(F)cccc5[nH]c4=O)[nH]c3c2)CC1"
"CHEMBL3818247","DALMELITINIB","CN1C(=O)COc2c1cnc1ccc(Sc3nnc4c(F)cc(-c5cnn(C)c5)cn34)cc21"
"CHEMBL163","RITONAVIR","CC(C)c1nc(CN(C)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1"
"CHEMBL542103","NEVANIMIBE HYDROCHLORIDE","CC(C)c1cccc(C(C)C)c1NC(=O)NCC1(c2ccc(N(C)C)cc2)CCCC1.Cl"
"CHEMBL4471306","QUEMLICLUSTAT","C[C@H](Nc1cc(Cl)nc2c1cnn2[C@@H]1O[C@H](COP(=O)(O)CP(=O)(O)O)[C@@H](O)[C@H]1O)c1ccccc1F"
"CHEMBL4297611","VENGLUSTAT","CC(C)(NC(=O)O[C@@H]1CN2CCC1CC2)c1csc(-c2ccc(F)cc2)n1"
"CHEMBL2216859","NEMIRALISIB","CC(C)N1CCN(Cc2cnc(-c3cc(-c4cccc5[nH]ccc45)cc4[nH]ncc34)o2)CC1"
"CHEMBL4861471","ECLITASERTIB","CN1C(=O)[C@@H](NC(=O)c2nc(Cc3ccccc3)n[nH]2)COc2cccnc21"
"CHEMBL3577124","LY-3009120","CNc1ncc2cc(-c3cc(NC(=O)NCCC(C)(C)C)c(F)cc3C)c(C)nc2n1"
"CHEMBL729","LOPINAVIR","46"
"CHEMBL3899477","CONTELTINIB","COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1nc2c(c(Nc3ccccc3S(=O)(=O)NC(C)C)n1)CCN2"
"CHEMBL2105756","TIVOZANIB HYDROCHLORIDE","COc1cc2nccc(Oc3ccc(NC(=O)Nc4cc(C)on4)c(Cl)c3)c2cc1OC.Cl.O"
"CHEMBL2396661","ALPELISIB","Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C(C)(C)C(F)(F)F)c1"
"CHEMBL1487","ATORVASTATIN","CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O"
"CHEMBL5095169","TIGOZERTINIB","CO[C@@H]1CCN(c2nccc(Nc3cc4c(C(C)C)ccc(N5C[C@H](CS(C)(=O)=O)[C@H]5C)c4cn3)n2)C[C@@H]1F"
"CHEMBL5314915","ENZOMENIB","C=C1C[C@@H]2CC[C@H]1[C@@H](C(=O)N1CCC3(CC1)CN(c1ncncc1Oc1ccc(F)cc1C(=O)N(C(C)C)C(C)C)C3)N2"
"CHEMBL3298910","TELACEBEC","CCc1nc2ccc(Cl)cn2c1C(=O)NCc1ccc(N2CCC(c3ccc(OC(F)(F)F)cc3)CC2)cc1"
"CHEMBL2035187","PACRITINIB","C1=N/C2=N/c3ccc(OCCN4CCCC4)c(c3)COC/C=C/COCc3cccc(c3)C(=C1)N2"
"CHEMBL5314445","VIDOFLUFOLASTAT(18F)","O=C(O)CC[C@H](NP(=O)(O)OCCC[C@H](NC(=O)CC[C@H](NC(=O)CCCCCNC(=O)c1ccc([18F])cc1)C(=O)O)C(=O)O)C(=O)O"
"CHEMBL1079742","ERLOTINIB HYDROCHLORIDE","C22H24ClN3O4"
"CHEMBL4114766","ATUZABRUTINIB","CC(C)(C)/C=C(\C#N)C(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3F)c3c(N)ncnc32)C1"
"CHEMBL3121849","RAVIDASVIR","COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1nc(-c2ccc3cc(-c4ccc5[nH]c([C@@H]6CCCN6C(=O)[C@@H](NC(=O)OC)C(C)C)nc5c4)ccc3c2)c[nH]1)C(C)C"
"CHEMBL1709","SERTRALINE HYDROCHLORIDE","C17H18Cl3N"
"CHEMBL2108074","PANCRELIPASE",""
"CHEMBL6068048","DEZECAPAVIR","Cn1nc(NS(C)(=O)=O)c2c(Cl)ccc(-n3c([C@H](Cc4cc(F)cc(F)c4)NC(=O)Cn4nc(C(F)F)c5c4C(F)(F)[C@@H]4C[C@H]54)nc4nc(OCCC(F)(F)F)ccc4c3=O)c21"
"CHEMBL2110627","TEMOCAPRIL","CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CS[C@H](c2cccs2)CN(CC(=O)O)C1=O"
"CHEMBL4297329","PIFUSERTIB","C[C@]1(O)C[C@@](N)(c2ccc(-c3nc4n(c3-c3ccccc3)COc3ccncc3-4)cc2)C1"
"CHEMBL4297435","RETAGLIPTIN","COC(=O)c1nc(C(F)(F)F)n2c1CN(C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F)CC2"
"CHEMBL4297487","RENCOFILSTAT","CC[C@@H]1NC(=O)[C@H]([C@H](O)[C@H](C)CCCCCCNC(C)=O)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)N(C)C1=O"
"CHEMBL5314604","DIVARASIB ADIPATE","C=CC(=O)N1CCN(c2nc(OC[C@@H]3CCCN3C)nc3c(F)c(-c4nc(N)cc(C)c4C(F)(F)F)c(Cl)cc23)[C@@H](C)C1.O=C(O)CCCCC(=O)O"
"CHEMBL1162175","REGRELOR","CCNC(=O)Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@H]2O[C@H](/C=C/c3ccccc3)O[C@H]21"
"CHEMBL4297507","DELGOCITINIB","C[C@H]1CN(C(=O)CC#N)[C@]12CCN(c1ncnc3[nH]ccc13)C2"
"CHEMBL5095071","LINVENCORVIR","CCOC(=O)C1=C(CN2CCN3C(=O)N(CC(C)(C)C(=O)O)C[C@@H]3C2)N=C(c2nccs2)N[C@H]1c1cccc(F)c1C"
"CHEMBL2108702","IMETELSTAT SODIUM",""
"CHEMBL2219411","MOMELOTINIB DIHYDROCHLORIDE","Cl.Cl.N#CCNC(=O)c1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1"
"CHEMBL6068044","BOSMOLISIB","C[C@H](Nc1ncnc2[nH]ccc(=O)c12)c1c(Cl)c2cccc(Cl)c2c(=O)n1-c1ccccc1"
"CHEMBL5095093","CANOCAPAVIR","O=C1CO[C@H](c2cn(-c3ccc(Br)cc3)nc2-c2ccc(F)cc2)N1CCc1ccc2[nH]c(=O)[nH]c2c1"
"CHEMBL3137320","TALAZOPARIB","Cn1ncnc1[C@H]1c2n[nH]c(=O)c3cc(F)cc(c23)N[C@@H]1c1ccc(F)cc1"
"CHEMBL6068027","POTRASERTIB","Cc1cc(Nc2ncc3c(n2)N2CCN=C2N(c2c(Cl)cccc2Cl)C3=O)ccc1N1C[C@@H](C)N(C)[C@@H](C)C1"
"CHEMBL4296719","DUTOGLIPTIN","O=C(CN[C@@H]1CCNC1)N1CCC[C@H]1B(O)O"
"CHEMBL70663","DAPIVIRINE","Cc1cc(C)c(Nc2ccnc(Nc3ccc(C#N)cc3)n2)c(C)c1"
"CHEMBL4285417","CERALASERTIB","C[C@@H]1COCCN1c1cc(C2([S@](C)(=N)=O)CC2)nc(-c2cc[nH]c3nccc2-3)n1"
"CHEMBL6068425","CLATURAFENIB","Cn1cnc2ccc(Nc3c(F)ccc(NS(=O)(=O)N4CC(F)C4)c3Cl)c(Cl)c2c1=O"
"CHEMBL5095218","MITIPERSTAT","C[C@@H](N)c1cc(Cl)ccc1Cn1c(=S)[nH]c(=O)c2[nH]ccc21"
"CHEMBL5314556","LIRAFUGRATINIB HYDROCHLORIDE","C=C(C)C(=O)Nc1ccc(-c2c(-c3ccc(Oc4nccc(C)n4)c(F)c3)c3c(N)ncnc3n2C)cc1.Cl"
"CHEMBL1520","VARDENAFIL","CCCc1nc(C)c2c(=O)nc(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)[nH]n12"
"CHEMBL4650279","TUXOBERTINIB","C=CC(=O)Nc1cc2c(Nc3ccc(OCc4ccccn4)c(Cl)c3)ncnc2cc1OCCN1CCOCC1"
"CHEMBL4297623","ELTANEXOR","NC(=O)/C(=C/n1cnc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)n1)c1cncnc1"
"CHEMBL331378","ZOFENOPRIL","C[C@H](CSC(=O)c1ccccc1)C(=O)N1C[C@@H](Sc2ccccc2)C[C@H]1C(=O)O"
"CHEMBL4802154","TILPISERTIB","Cn1ccc2c([C@H](Nc3cc(Cl)c4ncc(C#N)c(NCC(C)(C)C)c4c3)c3cn(C45CC(C4)C5)nn3)cccc2c1=O"
"CHEMBL11662","OZAGREL","O=C(O)/C=C/c1ccc(Cn2ccnc2)cc1"
"CHEMBL466246","LANINAMIVIR","CO[C@@H]([C@@H]1OC(C(=O)O)=C[C@H](NC(=N)N)[C@H]1NC(C)=O)[C@H](O)CO"
"CHEMBL3646221","VADADUSTAT","O=C(O)CNC(=O)c1ncc(-c2cccc(Cl)c2)cc1O"
"CHEMBL4650443","VEBRELTINIB","Cn1cc2cc(C(F)(F)c3nnc4ccc(-c5cnn(C6CC6)c5)nn34)c(F)cc2n1"
"CHEMBL2104406","BIRICODAR DICITRATE","COc1cc(C(=O)C(=O)N2CCCC[C@H]2C(=O)OC(CCCc2cccnc2)CCCc2cccnc2)cc(OC)c1OC.O=C(O)CC(O)(CC(=O)O)C(=O)O.O=C(O)CC(O)(CC(=O)O)C(=O)O"
"CHEMBL435128","CAPRAVIRINE","CC(C)c1nc(COC(N)=O)n(Cc2ccncc2)c1Sc1cc(Cl)cc(Cl)c1"
"CHEMBL603469","LESTAURTINIB","C[C@]12O[C@H](C[C@]1(O)CO)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)CNC4=O"
"CHEMBL809","SERTRALINE","CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21"
"CHEMBL4297467","PADNARSERTIB","Nc1ccc(/C=C/C(=O)NCc2cc3cc(-c4ccc(C(=O)N5CCC(F)(F)CC5)cc4)cc(-c4ccc(F)cc4)c3o2)cn1"
"CHEMBL3785197","OBICETRAPIB","CCOC(=O)N1c2ccc(C(F)(F)F)cc2[C@@H](N(Cc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2ncc(OCCCC(=O)O)cn2)C[C@H]1CC"
"CHEMBL3545376","ERDAFITINIB","COc1cc(OC)cc(N(CCNC(C)C)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1"
"CHEMBL278020","NEOSTIGMINE","CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1"
"CHEMBL5314427","VOCIPROTAFIB","Cc1nc(N2CCC3(CC2)CO[C@@H](C)[C@H]3N)c(CO)nc1Sc1ccnc(N)c1Cl"
"CHEMBL4594449","IDETREXED","C#CCN(c1ccc(C(=O)N[C@@H](CCC(=O)N[C@H](CCC(=O)O)C(=O)O)C(=O)O)cc1)[C@H]1CCc2cc3nc(CO)[nH]c(=O)c3cc21"
"CHEMBL5570561","SIMNOTRELVIR","COC[C@@H](NC(=O)C1CCCC(F)(F)C1)C(=O)N[C@H](Cc1ccccc1)C(=O)C(=O)NCc1nccs1"
"CHEMBL6068400","GIVINOSTAT HYDROCHLORIDE","CCN(CC)Cc1ccc2cc(COC(=O)Nc3ccc(C(=O)NO)cc3)ccc2c1.Cl.O"
"CHEMBL5415395","ENVUDEUCITINIB","[2H]C([2H])([2H])CC(=O)c1cnc(NC(=O)C2CC2)cc1Nc1cccc(-c2ncn(C([2H])([2H])[2H])n2)c1OC"
"CHEMBL4297366","CG-200745","CN(C)CCCNC(=O)/C(=C/CCCCC(=O)NO)COc1cccc2ccccc12"
"CHEMBL5314563","ZOSURABALPIN","CN1C(=O)[C@H](CCCCN)NC(=O)[C@H](CCCN)NCc2cccnc2Sc2cccc(-c3ccc(C(=O)O)cc3)c2CNC(=O)[C@@H]1Cc1c[nH]c2ccccc12"
"CHEMBL4594353","UNESBULIN","Cc1nc2ccc(F)cc2n1-c1nc(N)c(F)c(Nc2ccc(C(F)(F)F)cc2)n1"
"CHEMBL5314951","SONROTOCLAX","CC(C)c1ccccc1[C@@H]1CCCN1C1CC2(CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NC[C@H]5CC[C@](C)(O)CC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)C1"
"CHEMBL402548","DANUSERTIB","CO[C@@H](C(=O)N1Cc2[nH]nc(NC(=O)c3ccc(N4CCN(C)CC4)cc3)c2C1)c1ccccc1"
"CHEMBL3188267","CAPMATINIB","CNC(=O)c1ccc(-c2cnc3ncc(Cc4ccc5ncccc5c4)n3n2)cc1F"
"CHEMBL4297378","DURLOBACTAM SODIUM","CC1=C[C@@H]2CN(C(=O)N2OS(=O)(=O)[O-])[C@@H]1C(N)=O.[Na+]"
"CHEMBL4571518","IBEZAPOLSTAT","O=c1[nH]c(NCc2ccc(Cl)c(Cl)c2)nc2ncn(CCN3CCOCC3)c12"
"CHEMBL6068402","OMPENACLID SUCCINATE","N=C(N)NCCC(=O)O.N=C(N)NCCC(=O)O.O=C(O)CCC(=O)O"
"CHEMBL1236962","OMIPALISIB","COc1ncc(-c2ccc3nccc(-c4ccnnc4)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F"
"CHEMBL3348923","TOVORAFENIB","C[C@@H](NC(=O)c1ncnc(N)c1Cl)c1ncc(C(=O)Nc2cc(C(F)(F)F)c(Cl)cn2)s1"
"CHEMBL2107832","PIMASERTIB","-1.43"
"CHEMBL1744447","ROSUVASTATIN CALCIUM","CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-].CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-].[Ca+2]"
"CHEMBL5095187","LINAPRAZAN GLURATE","Cc1cccc(C)c1CNc1cc(C(=O)NCCOC(=O)CCCC(=O)O)cn2c(C)c(C)nc12"
"CHEMBL4630621","RONEPARSTAT",""
"CHEMBL5314374","IDRAPARINUX SODIUM","CO[C@H]1O[C@H](COS(=O)(=O)[O-])[C@@H](O[C@@H]2O[C@@H](C(=O)[O-])[C@@H](O[C@H]3O[C@H](COS(=O)(=O)[O-])[C@@H](O[C@@H]4O[C@H](C(=O)[O-])[C@@H](O[C@H]5O[C@H](COS(=O)(=O)[O-])[C@@H](OC)[C@H](OC)[C@H]5OC)[C@H](OC)[C@H]4OC)[C@H](OS(=O)(=O)[O-])[C@H]3OS(=O)(=O)[O-])[C@H](OC)[C@H]2OC)[C@H](OS(=O)(=O)[O-])[C@H]1OS(=O)(=O)[O-].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+]"
"CHEMBL175691","RILPIVIRINE","Cc1cc(/C=C/C#N)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1"
"CHEMBL76222","REBIMASTAT","CNC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](S)CCN1C(=O)N(C)C(C)(C)C1=O)C(C)(C)C"
"CHEMBL1201127","DARUNAVIR ETHANOLATE","CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@H]21)S(=O)(=O)c1ccc(N)cc1.CCO"
"CHEMBL46618","OTAMIXABAN","COC(=O)[C@H](Cc1cccc(C(=N)N)c1)[C@@H](C)NC(=O)c1ccc(-c2cc[n+]([O-])cc2)cc1"
"CHEMBL5314568","POMOTRELVIR","N#C[C@H](C[C@@H]1CCCNC1=O)NC(=O)[C@H](CC1CC1)NC(=O)c1cc2cccc(Cl)c2[nH]1"
"CHEMBL3301601","VERUBECESTAT","CN1C(N)=N[C@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)CS1(=O)=O"
"CHEMBL85943","SODIUM TUNGSTATE",""
"CHEMBL4650989","TALETRECTINIB","C[C@@H](N)COc1ccc(-c2cnc3ccc(N[C@H](C)c4cccc(F)c4)nn23)cc1"
"CHEMBL2338329","ROXADUSTAT","Cc1nc(C(=O)NCC(=O)O)c(O)c2ccc(Oc3ccccc3)cc12"
"CHEMBL5314494","ZAVONDEMSTAT","CC(C)c1ccc(N(C)c2ccc3c(c2)OCC[C@H]3CNc2cnccc2C(=O)O)cc1"
"CHEMBL206468","AFEGOSTAT","OC[C@H]1CNC[C@@H](O)[C@@H]1O"
"CHEMBL254316","RALTEGRAVIR","Cc1nnc(C(=O)NC(C)(C)c2nc(C(=O)NCc3ccc(F)cc3)c(O)c(=O)n2C)o1"
"CHEMBL1094636","NIRAPARIB","NC(=O)c1cccc2cn(-c3ccc([C@@H]4CCCNC4)cc3)nc12"
"CHEMBL88712","VELIFLAPON","O=C(O)[C@@H](c1ccc(OCc2ccc3ccccc3n2)cc1)C1CCCC1"
"CHEMBL1138","EZETIMIBE","O=C1[C@H](CC[C@H](O)c2ccc(F)cc2)[C@@H](c2ccc(O)cc2)N1c1ccc(F)cc1"
"CHEMBL4297601","ROCACETRAPIB","COc1cc(F)c(C(C)C)cc1C1=C(CN2C(=O)O[C@H](c3cc(C(F)(F)F)cc(C(F)(F)F)c3)[C@@H]2C)CC(C)(C)CC1"
"CHEMBL5314454","BODITRECTINIB","O=C(/C=C/c1cnn2ccc(N3CCC[C@@H]3c3cc(F)ccc3F)nc12)N1CCNCC1"
"CHEMBL31965","CANERTINIB","C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1"
"CHEMBL5095077","PIRMITEGRAVIR","Cc1nc2c(c(C)c(C)n2Cc2cnn(C)c2)c(-c2ccc(Cl)cc2)c1[C@H](OC(C)(C)C)C(=O)O"
"CHEMBL3986824","LANRAPLENIB","Nc1cncc(-c2cn3ccnc3c(Nc3ccc(N4CCN(C5COC5)CC4)cc3)n2)n1"
"CHEMBL3707222","VOLIXIBAT","CCCC[C@]1(CC)CS(=O)(=O)c2ccc(N(C)C)cc2[C@@H](c2cccc(NC(=O)N[C@@H]3O[C@H](COS(=O)(=O)O)[C@@H](O)[C@H](OCc4ccccc4)[C@H]3O)c2)[C@H]1O"
"CHEMBL4594292","TEPOTINIB HYDROCHLORIDE","CN1CCC(COc2cnc(-c3cccc(Cn4nc(-c5cccc(C#N)c5)ccc4=O)c3)nc2)CC1.Cl.O"
"CHEMBL1614707","MUBRITINIB","FC(F)(F)c1ccc(/C=C/c2nc(COc3ccc(CCCCn4ccnn4)cc3)co2)cc1"
"CHEMBL5315117","ZANAMIVIR HYDRATE","CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(C(=O)O)=C[C@@H]1NC(=N)N.O"
