bit,active_count,inactive_count,P_active,P_inactive,enrichment,log_odds
898,36,6,0.014975041597337771,0.002290950744558992,6.53660541556511,1.8774179811084473
1311,12,2,0.004991680532445923,0.0007636502481863307,6.53660493221952,1.8774179071640102
63,12,2,0.004991680532445923,0.0007636502481863307,6.53660493221952,1.8774179071640102
1372,12,2,0.004991680532445923,0.0007636502481863307,6.53660493221952,1.8774179071640102
2046,12,2,0.004991680532445923,0.0007636502481863307,6.53660493221952,1.8774179071640102
1178,6,1,0.0024958402662229617,0.00038182512409316535,6.536604207201295,1.8774177962473688
49,6,1,0.0024958402662229617,0.00038182512409316535,6.536604207201295,1.8774177962473688
660,353,59,0.14683860232945092,0.022527682321496753,6.5181406450106945,1.874589158122228
861,154,26,0.06405990016638935,0.009927453226422299,6.452802965680177,1.8645146047327228
1295,145,25,0.06031613976705491,0.009545628102329133,6.318718746277775,1.8435164575869185
1680,17,3,0.007071547420965058,0.001145475372279496,6.173460446859398,1.8202595310819
1705,107,19,0.044509151414309486,0.007254677357770141,6.135235063639921,1.8140483926105981
779,123,22,0.05116472545757072,0.008400152730049638,6.090927938184713,1.8068004409166416
644,161,29,0.06697171381031614,0.011072928598701794,6.048238522313252,1.799767076312736
1119,83,15,0.034525790349417634,0.0057273768613974796,6.028202907215897,1.7964489409833873
1376,22,4,0.009151414309484194,0.0015273004963726614,5.9918881922908955,1.7904065865433136
1359,11,2,0.004575707154742097,0.0007636502481863307,5.991887865447059,1.7904065319955926
2023,11,2,0.004575707154742097,0.0007636502481863307,5.991887865447059,1.7904065319955926
1885,114,21,0.04742096505823627,0.008018327605956471,5.914071723834544,1.7773345491610297
1667,94,18,0.039101497504159734,0.006872852233676976,5.689267818626395,1.7385815612339
1478,67,13,0.027870216306156406,0.004963726613211149,5.614776561324128,1.7254017942239492
47,117,23,0.04866888519134775,0.008781977854142803,5.541904744635431,1.7123382583889646
540,61,12,0.025374376039933443,0.004581901489117984,5.537957471674552,1.7116257453539085
541,71,14,0.029534109816971715,0.005345551737304314,5.524988030396755,1.7092810809574435
1492,10,2,0.004159733777038269,0.0007636502481863307,5.4471707986745965,1.6950963543767221
1474,5,1,0.0020798668885191347,0.00038182512409316535,5.447170216317734,1.6950962474667473
1870,5,1,0.0020798668885191347,0.00038182512409316535,5.447170216317734,1.6950962474667473
782,5,1,0.0020798668885191347,0.00038182512409316535,5.447170216317734,1.6950962474667473
1720,5,1,0.0020798668885191347,0.00038182512409316535,5.447170216317734,1.6950962474667473
815,160,34,0.06655574043261231,0.012982054219167621,5.126749503300468,1.6344718332698378
1545,122,26,0.050748752079866885,0.009927453226422299,5.111960793086494,1.6315830474618032
404,158,34,0.06572379367720466,0.012982054219167621,5.062665134605499,1.6218930510819967
1565,60,13,0.024958402662229616,0.004963726613211149,5.028158116723443,1.6150537374736906
514,87,19,0.03618968386023295,0.007254677357770141,4.988462157124835,1.6071276773197651
985,32,7,0.013311148086522463,0.002672775868652157,4.9802708280242,1.605484272695242
228,182,40,0.07570715474209651,0.015273004963726614,4.956925930830796,1.6007857765888518
1315,50,11,0.020798668885191347,0.004200076365024819,4.951973888663107,1.5997862624812986
1915,126,28,0.0524126455906822,0.010691103474608629,4.902454206426569,1.589735938183253
775,9,2,0.0037437603993344427,0.0007636502481863307,4.902453731902137,1.5897358413900071
1936,9,2,0.0037437603993344427,0.0007636502481863307,4.902453731902137,1.5897358413900071
1589,40,9,0.016638935108153077,0.003436426116838488,4.841930004672383,1.577313402540331
707,93,21,0.03868552412645591,0.008018327605956471,4.824637461215024,1.5737355943959646
1556,87,20,0.03618968386023295,0.007636502481863307,4.739039052534788,1.555834383621425
1388,13,3,0.005407653910149751,0.001145475372279496,4.720881538727774,1.5519955488383521
647,17,4,0.007071547420965058,0.0015273004963726614,4.630095436196372,1.5325774804551175
1605,17,4,0.007071547420965058,0.0015273004963726614,4.630095436196372,1.5325774804551175
973,38,9,0.015806988352745424,0.003436426116838488,4.599833505893764,1.5260201084690963
1979,62,15,0.025790349417637273,0.0057273768613974796,4.502994947157177,1.504742719212915
1859,135,33,0.05615640599001664,0.012600229095074456,4.456776557046176,1.49442575966894
1255,143,35,0.05948419301164726,0.013363879343260786,4.45111715981876,1.4931551118213693
122,73,18,0.03036605657237937,0.006872852233676976,4.418261181545499,1.4857462208479912
1466,12,3,0.004991680532445923,0.001145475372279496,4.357736811694867,1.471952842705841
1103,8,2,0.0033277870216306157,0.0007636502481863307,4.357736665129675,1.4719528090725125
1271,8,2,0.0033277870216306157,0.0007636502481863307,4.357736665129675,1.4719528090725125
1709,8,2,0.0033277870216306157,0.0007636502481863307,4.357736665129675,1.4719528090725125
1072,4,1,0.0016638935108153079,0.00038182512409316535,4.357736225434174,1.4719527081725368
665,4,1,0.0016638935108153079,0.00038182512409316535,4.357736225434174,1.4719527081725368
998,4,1,0.0016638935108153079,0.00038182512409316535,4.357736225434174,1.4719527081725368
1124,4,1,0.0016638935108153079,0.00038182512409316535,4.357736225434174,1.4719527081725368
313,4,1,0.0016638935108153079,0.00038182512409316535,4.357736225434174,1.4719527081725368
1038,4,1,0.0016638935108153079,0.00038182512409316535,4.357736225434174,1.4719527081725368
565,4,1,0.0016638935108153079,0.00038182512409316535,4.357736225434174,1.4719527081725368
1223,4,1,0.0016638935108153079,0.00038182512409316535,4.357736225434174,1.4719527081725368
1542,99,25,0.04118136439267887,0.009545628102329133,4.314159699057901,1.4619025660712859
175,59,15,0.02454242928452579,0.0057273768613974796,4.285108095720216,1.4551457782706996
1032,47,12,0.019550748752079867,0.004581901489117984,4.266950843840229,1.450899484064566
473,165,43,0.06863560732113144,0.016418480336006108,4.18038731956046,1.4304039024259039
732,130,34,0.054076539101497505,0.012982054219167621,4.165483972875933,1.4268324688383243
212,19,5,0.007903494176372712,0.0019091256204658267,4.139850085118678,1.4206595758575864
554,156,42,0.064891846921797,0.016036655211912942,4.046470149769424,1.3978449331240936
930,78,21,0.0324459234608985,0.008018327605956471,4.046470130772508,1.3978449284294054
1134,26,7,0.010815307820299502,0.002672775868652157,4.046470054784841,1.3978449096506513
2027,26,7,0.010815307820299502,0.002672775868652157,4.046470054784841,1.3978449096506513
141,22,6,0.009151414309484194,0.002290950744558992,3.9945922153758997,1.3849415002601482
303,11,3,0.004575707154742097,0.001145475372279496,3.994592084661961,1.3849414675374234
467,11,3,0.004575707154742097,0.001145475372279496,3.994592084661961,1.3849414675374234
434,29,8,0.012063227953410981,0.0030546009927453228,3.9491991546985123,1.3735128127114073
447,36,10,0.014975041597337771,0.0038182512409316535,3.9219633178165427,1.3665923748024562
344,50,14,0.020798668885191347,0.005345551737304314,3.8908366466575734,1.3586242107663586
688,99,28,0.04118136439267887,0.010691103474608629,3.8519283070537838,1.3485738818867112
1012,81,23,0.03369384359400998,0.008781977854142803,3.836703288251285,1.3446134791768476
211,42,12,0.01747088186356073,0.004581901489117984,3.8130199053279705,1.3384215012467915
113,42,12,0.01747088186356073,0.004581901489117984,3.8130199053279705,1.3384215012467915
1150,21,6,0.008735440931780365,0.002290950744558992,3.8130198439338128,1.3384214851456013
1033,21,6,0.008735440931780365,0.002290950744558992,3.8130198439338128,1.3384214851456013
602,14,4,0.005823627287853577,0.0015273004963726614,3.813019782539659,1.338421469044412
397,14,4,0.005823627287853577,0.0015273004963726614,3.813019782539659,1.338421469044412
96,14,4,0.005823627287853577,0.0015273004963726614,3.813019782539659,1.338421469044412
196,7,2,0.0029118136439267887,0.0007636502481863307,3.8130195983572133,1.3384214207408467
2025,7,2,0.0029118136439267887,0.0007636502481863307,3.8130195983572133,1.3384214207408467
1009,31,9,0.012895174708818636,0.003436426116838488,3.7524957601685967,1.3224211546563798
893,96,28,0.03993344425956739,0.010691103474608629,3.735203207123474,1.3178022232958413
1687,17,5,0.007071547420965058,0.0019091256204658267,3.7040763974619755,1.3094339422359071
777,27,8,0.011231281198003328,0.0030546009927453228,3.67684059456327,1.302053849343311
1888,27,8,0.011231281198003328,0.0030546009927453228,3.67684059456327,1.302053849343311
1436,84,25,0.03494176372712146,0.009545628102329133,3.6604991401818556,1.2975995152136315
1937,198,59,0.08236272878535773,0.022527682321496753,3.656067559207251,1.2963881324165878
576,77,23,0.032029950083194675,0.008781977854142803,3.647236459764158,1.2939697465122693
907,40,12,0.016638935108153077,0.004581901489117984,3.6314475299230673,1.28963133736355
1508,30,9,0.012479201331114808,0.003436426116838488,3.6314475107792865,1.2896313320918833
1843,20,6,0.008319467554076539,0.002290950744558992,3.6314474724917267,1.2896313215485504
1493,10,3,0.004159733777038269,0.001145475372279496,3.631447357629054,1.289631289918553
1414,10,3,0.004159733777038269,0.001145475372279496,3.631447357629054,1.289631289918553
470,126,38,0.0524126455906822,0.014509354715540282,3.6123346873112165,1.2843542910935373
1239,69,21,0.02870216306156406,0.008018327605956471,3.5795697325069984,1.2752426067390796
693,36,11,0.014975041597337771,0.004200076365024819,3.5654212065039825,1.2712821973790402
1202,98,30,0.04076539101497504,0.011454753722794959,3.558818613268835,1.2694286395840915
632,13,4,0.005407653910149751,0.0015273004963726614,3.5406612313207546,1.2643134982115694
1156,29,9,0.012063227953410981,0.003436426116838488,3.510399261389977,1.2557297806925238
1373,125,39,0.05199667221297837,0.014891179839633447,3.4917765095690796,1.250410635233084
530,16,5,0.0066555740432612314,0.0019091256204658267,3.486189553633624,1.2488093213032958
92,51,16,0.021214642262895173,0.0061092019854906456,3.4725717149347455,1.244895447682134
1387,38,12,0.015806988352745424,0.004581901489117984,3.449875154518164,1.2383380432923152
1499,38,12,0.015806988352745424,0.004581901489117984,3.449875154518164,1.2383380432923152
1020,22,7,0.009151414309484194,0.002672775868652157,3.4239362059586016,1.230790826668604
1877,22,7,0.009151414309484194,0.002672775868652157,3.4239362059586016,1.230790826668604
1864,28,9,0.011647254575707155,0.003436426116838488,3.3893510120006676,1.220638461177313
1529,34,11,0.014143094841930116,0.004200076365024819,3.3673422519098217,1.2141237839319021
1327,123,40,0.05116472545757072,0.015273004963726614,3.3500103839477497,1.2089634455180664
1348,52,17,0.021630615640599003,0.006491027109583811,3.332387161875094,1.2036889125950199
1883,52,17,0.021630615640599003,0.006491027109583811,3.332387161875094,1.2036889125950199
1149,55,18,0.022878535773710483,0.006872852233676976,3.328826921190444,1.2026199660098293
1616,79,26,0.03286189683860233,0.009927453226422299,3.3102041236637323,1.1970098562681142
1865,82,27,0.03410981697171381,0.010309278350515464,3.308652223862313,1.196540923344245
912,85,28,0.035357737104825294,0.010691103474608629,3.307211174045673,1.1961052886423904
390,69,23,0.02870216306156406,0.008781977854142803,3.268302802789903,1.1842708296178248
1838,51,17,0.021214642262895173,0.006491027109583811,3.2683027936737625,1.1842708268285667
1983,30,10,0.012479201331114808,0.0038182512409316535,3.2683027692121183,1.1842708193440568
608,27,9,0.011231281198003328,0.003436426116838488,3.268302762611358,1.1842708173244274
48,21,7,0.008735440931780365,0.002672775868652157,3.268302743752041,1.1842708115540572
1594,21,7,0.008735440931780365,0.002672775868652157,3.268302743752041,1.1842708115540572
936,21,7,0.008735440931780365,0.002672775868652157,3.268302743752041,1.1842708115540572
904,18,6,0.0074875207986688855,0.002290950744558992,3.268302729607554,1.1842708072262798
1568,15,5,0.006239600665557404,0.0019091256204658267,3.2683027098052717,1.184270801167391
645,15,5,0.006239600665557404,0.0019091256204658267,3.2683027098052717,1.184270801167391
908,9,3,0.0037437603993344427,0.001145475372279496,3.2683026305961485,1.184270776931838
1153,9,3,0.0037437603993344427,0.001145475372279496,3.2683026305961485,1.184270776931838
127,9,3,0.0037437603993344427,0.001145475372279496,3.2683026305961485,1.184270776931838
154,6,2,0.0024958402662229617,0.0007636502481863307,3.2683025315847516,1.1842707466373978
1108,6,2,0.0024958402662229617,0.0007636502481863307,3.2683025315847516,1.1842707466373978
966,6,2,0.0024958402662229617,0.0007636502481863307,3.2683025315847516,1.1842707466373978
1868,3,1,0.0012479201331114808,0.00038182512409316535,3.2683022345506134,1.1842706557540879
1621,3,1,0.0012479201331114808,0.00038182512409316535,3.2683022345506134,1.1842706557540879
734,3,1,0.0012479201331114808,0.00038182512409316535,3.2683022345506134,1.1842706557540879
324,3,1,0.0012479201331114808,0.00038182512409316535,3.2683022345506134,1.1842706557540879
1974,3,1,0.0012479201331114808,0.00038182512409316535,3.2683022345506134,1.1842706557540879
332,3,1,0.0012479201331114808,0.00038182512409316535,3.2683022345506134,1.1842706557540879
1841,3,1,0.0012479201331114808,0.00038182512409316535,3.2683022345506134,1.1842706557540879
529,3,1,0.0012479201331114808,0.00038182512409316535,3.2683022345506134,1.1842706557540879
252,62,21,0.025790349417637273,0.008018327605956471,3.2164249783004917,1.1682704875802734
692,96,33,0.03993344425956739,0.012600229095074456,3.1692633317477856,1.1534991734217728
1417,346,119,0.14392678868552414,0.045437189767086675,3.1675988151234757,1.152973829292766
1003,61,21,0.025374376039933443,0.008018327605956471,3.1645471562709906,1.1520099667720571
1409,52,18,0.021630615640599003,0.006872852233676976,3.1472545444646016,1.1465304996109535
653,26,9,0.010815307820299502,0.003436426116838488,3.1472545132220486,1.1465304896840307
144,397,138,0.1651414309484193,0.052691867124856816,3.134097152862247,1.1423411430903148
1744,399,139,0.16597337770382695,0.053073692248949984,3.127225004670522,1.140146031330119
1831,40,14,0.016638935108153077,0.005345551737304314,3.112669321067487,1.1354806606541488
755,17,6,0.007071547420965058,0.002290950744558992,3.0867303581654673,1.1271123941719519
422,62,22,0.025790349417637273,0.008400152730049638,3.070223844663654,1.1217504725122633
439,31,11,0.012895174708818636,0.004200076365024819,3.070223820018581,1.1217504644851375
1437,28,10,0.011647254575707155,0.0038182512409316535,3.050415919677311,1.1152779484294866
1240,28,10,0.011647254575707155,0.0038182512409316535,3.050415919677311,1.1152779484294866
1879,289,104,0.120216306156406,0.039709812905689194,3.0273702431986442,1.1076943361372378
1708,36,13,0.014975041597337771,0.004963726613211149,3.0168948780925273,1.1042281163788112
1154,238,86,0.09900166389351081,0.032836960672012215,3.0149460140626796,1.1035819242353158
1282,83,30,0.034525790349417634,0.011454753722794959,3.014101479921054,1.103301769153442
2006,94,34,0.039101497504159734,0.012982054219167621,3.011965336366489,1.1025928013609618
152,80,29,0.033277870216306155,0.011072928598701794,3.005335916252012,1.100389347513987
1742,11,4,0.004575707154742097,0.0015273004963726614,2.9959441288829454,1.0972594169106409
155,63,23,0.0262063227953411,0.008781977854142803,2.9841025600592124,1.0932990517439134
1960,125,46,0.05199667221297837,0.017563955708285606,2.960419217659925,1.0853308858955415
1807,95,35,0.03951747088186356,0.013363879343260786,2.9570358779157995,1.08418737401141
1485,19,7,0.007903494176372712,0.002672775868652157,2.9570358193389215,1.0841873542020872
527,27,10,0.011231281198003328,0.0038182512409316535,2.941472494909907,1.078910304576601
1260,239,89,0.09941763727121464,0.033982436044291714,2.925559455157383,1.0734857291151456
2022,83,31,0.034525790349417634,0.011836578846888126,2.9168724007450293,1.0705119466120638
1581,174,65,0.0723793677204659,0.024818633066055747,2.916331747046352,1.070326575523884
1926,409,153,0.1701331114808652,0.058419243986254296,2.912278552075557,1.0689357823789902
1783,294,110,0.12229617304492513,0.042000763650248185,2.911760697308807,1.068757948835657
14,219,82,0.0910981697171381,0.031309660175639555,2.909586658403219,1.068011029308676
451,40,15,0.016638935108153077,0.0057273768613974796,2.9051580366194685,1.0664877904143402
321,32,12,0.013311148086522463,0.004581901489117984,2.9051580283034535,1.0664877875518401
1707,24,9,0.009983361064891847,0.003436426116838488,2.9051580144434292,1.066487782781007
2026,24,9,0.009983361064891847,0.003436426116838488,2.9051580144434292,1.066487782781007
669,8,3,0.0033277870216306157,0.001145475372279496,2.9051579035632424,1.0664877446143433
1579,8,3,0.0033277870216306157,0.001145475372279496,2.9051579035632424,1.0664877446143433
297,8,3,0.0033277870216306157,0.001145475372279496,2.9051579035632424,1.0664877446143433
1526,8,3,0.0033277870216306157,0.001145475372279496,2.9051579035632424,1.0664877446143433
633,8,3,0.0033277870216306157,0.001145475372279496,2.9051579035632424,1.0664877446143433
712,8,3,0.0033277870216306157,0.001145475372279496,2.9051579035632424,1.0664877446143433
781,331,125,0.1376871880199667,0.047728140511645666,2.8848219594452638,1.0594631855584595
286,50,19,0.020798668885191347,0.007254677357770141,2.8669322800719255,1.053242566138109
249,313,119,0.13019966722129783,0.045437189767086675,2.865486789613513,1.0527382448484484
67,26,10,0.010815307820299502,0.0038182512409316535,2.832529070142503,1.0411699769362042
1896,13,5,0.005407653910149751,0.0019091256204658267,2.832529022148569,1.041169959992359
588,178,69,0.0740432612312812,0.026345933562428408,2.810424647689496,1.033335592102349
550,18,7,0.0074875207986688855,0.002672775868652157,2.801402357132362,1.0301201336347356
676,18,7,0.0074875207986688855,0.002672775868652157,2.801402357132362,1.0301201336347356
1576,18,7,0.0074875207986688855,0.002672775868652157,2.801402357132362,1.0301201336347356
13,210,82,0.08735440931780367,0.031309660175639555,2.7900146040795484,1.0260468302566887
1793,56,22,0.02329450915141431,0.008400152730049638,2.7731054092353533,1.0199677786177588
1880,33,13,0.01372712146422629,0.004963726613211149,2.7654869732636627,1.017216739996252
567,91,36,0.037853577371048254,0.013745704467353952,2.7538477409845186,1.012999112280112
428,83,33,0.034525790349417634,0.012600229095074456,2.740092256648322,1.0079915901427532
1842,512,204,0.2129783693843594,0.07789232531500573,2.7342664164874164,1.005863179233613
824,75,30,0.03119800332778702,0.011454753722794959,2.7235856754689043,1.0019492752021022
1277,10,4,0.004159733777038269,0.0015273004963726614,2.7235855776640405,1.0019492392917704
953,10,4,0.004159733777038269,0.0015273004963726614,2.7235855776640405,1.0019492392917704
1461,5,2,0.0020798668885191347,0.0007636502481863307,2.72358546481229,1.001949197856776
360,5,2,0.0020798668885191347,0.0007636502481863307,2.72358546481229,1.001949197856776
949,5,2,0.0020798668885191347,0.0007636502481863307,2.72358546481229,1.001949197856776
1561,5,2,0.0020798668885191347,0.0007636502481863307,2.72358546481229,1.001949197856776
1684,5,2,0.0020798668885191347,0.0007636502481863307,2.72358546481229,1.001949197856776
1212,367,147,0.1526622296173045,0.056128293241695305,2.719880128689006,1.0005878090018558
845,114,46,0.04742096505823627,0.017563955708285606,2.6999023270068774,0.9932155971733077
1109,42,17,0.01747088186356073,0.006491027109583811,2.6915434798617834,0.9901148133976931
915,121,49,0.05033277870216306,0.018709431080565102,2.6902356526182105,0.9896287929806069
978,410,167,0.17054908485856904,0.06376479572355861,2.6746589988383183,0.98382189515229
1501,137,56,0.05698835274542429,0.021382206949217258,2.665223132216862,0.9802877810235481
884,44,18,0.018302828618968387,0.006872852233676976,2.663061539862355,0.9794764157883468
820,22,9,0.009151414309484194,0.003436426116838488,2.6630615156648103,0.9794764067019833
661,56,23,0.02329450915141431,0.008781977854142803,2.6525356102067392,0.9755160165645139
1015,17,7,0.007071547420965058,0.002672775868652157,2.645768894925802,0.9729617205804078
1519,17,7,0.007071547420965058,0.002672775868652157,2.645768894925802,0.9729617205804078
1407,17,7,0.007071547420965058,0.002672775868652157,2.645768894925802,0.9729617205804078
1536,526,217,0.21880199667221298,0.08285605192821688,2.6407485200682665,0.9710624072999859
1626,63,26,0.0262063227953411,0.009927453226422299,2.639783037366891,0.9706967309654605
1143,118,49,0.04908485856905158,0.018709431080565102,2.623535595247798,0.9645228719000419
1498,24,10,0.009983361064891847,0.0038182512409316535,2.6146422206076947,0.9611272700331805
1445,24,10,0.009983361064891847,0.0038182512409316535,2.6146422206076947,0.9611272700331805
1339,122,51,0.050748752079866885,0.019473081328751432,2.6060976720889095,0.9578539576967421
1759,26,11,0.010815307820299502,0.004200076365024819,2.575026433533179,0.9458597995127883
866,33,14,0.01372712146422629,0.005345551737304314,2.5679521931544267,0.9431087692815411
1869,54,23,0.022462562396006656,0.008781977854142803,2.5578021959631756,0.9391483725526338
939,28,12,0.011647254575707155,0.004581901489117984,2.5420132774936466,0.9329563960005317
246,21,9,0.008735440931780365,0.003436426116838488,2.5420132662755,0.9329563915874366
288,21,9,0.008735440931780365,0.003436426116838488,2.5420132662755,0.9329563915874366
372,14,6,0.005823627287853577,0.002290950744558992,2.5420132438392082,0.9329563827612466
1361,7,3,0.0029118136439267887,0.001145475372279496,2.542013176530336,0.9329563562826776
705,7,3,0.0029118136439267887,0.001145475372279496,2.542013176530336,0.9329563562826776
477,7,3,0.0029118136439267887,0.001145475372279496,2.542013176530336,0.9329563562826776
1129,7,3,0.0029118136439267887,0.001145475372279496,2.542013176530336,0.9329563562826776
207,81,35,0.03369384359400998,0.013363879343260786,2.5212621706941025,0.9247596375206829
1649,60,26,0.024958402662229616,0.009927453226422299,2.5140790836862332,0.9219065669868223
823,23,10,0.00956738768718802,0.0038182512409316535,2.5056987958402908,0.9185676560498919
1393,448,196,0.18635607321131448,0.07483772432226041,2.4901354864804395,0.9123371212374644
931,48,21,0.019966722129783693,0.008018327605956471,2.4901354698874774,0.9123371145739867
581,32,14,0.013311148086522463,0.005345551737304314,2.4901354605954182,0.912337110842439
1110,495,217,0.20590682196339435,0.08285605192821688,2.485115052226628,0.9103189571595888
351,447,196,0.18594009983361065,0.07483772432226041,2.484577148343957,0.9101024834372484
1672,41,18,0.017054908485856904,0.006872852233676976,2.4814891631365126,0.9088588489741716
809,282,124,0.11730449251247921,0.047346315387552504,2.4775843992193844,0.907284052926076
1435,425,187,0.17678868552412647,0.07140129820542192,2.4759869893108357,0.9066391000875564
860,34,15,0.014143094841930116,0.0057273768613974796,2.469384333745548,0.9039688619771534
278,27,12,0.011231281198003328,0.004581901489117984,2.451227089791195,0.8965887521476464
1363,18,8,0.0074875207986688855,0.0030546009927453228,2.45122707395468,0.8965887456869984
616,9,4,0.0037437603993344427,0.0015273004963726614,2.4512270264451366,0.8965887263050553
1830,9,4,0.0037437603993344427,0.0015273004963726614,2.4512270264451366,0.8965887263050553
580,9,4,0.0037437603993344427,0.0015273004963726614,2.4512270264451366,0.8965887263050553
1098,9,4,0.0037437603993344427,0.0015273004963726614,2.4512270264451366,0.8965887263050553
1185,9,4,0.0037437603993344427,0.0015273004963726614,2.4512270264451366,0.8965887263050553
498,9,4,0.0037437603993344427,0.0015273004963726614,2.4512270264451366,0.8965887263050553
244,9,4,0.0037437603993344427,0.0015273004963726614,2.4512270264451366,0.8965887263050553
940,200,89,0.08319467554076539,0.033982436044291714,2.448166908561681,0.8953395439278138
2014,128,57,0.05324459234608985,0.021764032073310423,2.4464488943084977,0.894637542221069
1733,128,57,0.05324459234608985,0.021764032073310423,2.4464488943084977,0.894637542221069
328,101,45,0.04201331114808652,0.01718213058419244,2.4451747004077182,0.8941165724837512
739,695,310,0.28910149750415975,0.11836578846888125,2.4424413599536097,0.8929980964392745
1453,336,150,0.13976705490848584,0.0572737686139748,2.440332776187342,0.8921344136890385
1283,399,179,0.16597337770382695,0.0683466972126766,2.428403775599016,0.8872341590410999
1052,42,19,0.01747088186356073,0.007254677357770141,2.408223117465891,0.8788891799091406
929,44,20,0.018302828618968387,0.007636502481863307,2.3967553893633986,0.8741159015855204
414,11,5,0.004575707154742097,0.0019091256204658267,2.3967553344918655,0.8741158786914304
1567,232,106,0.09650582362728785,0.040473463153875525,2.3844221860121384,0.8689568249723085
1618,398,182,0.16555740432612312,0.06949217258495609,2.3823892393849935,0.8681038662252654
1665,574,263,0.23876871880199668,0.10042000763650248,2.3777006622874888,0.8661339124174136
999,24,11,0.009983361064891847,0.004200076365024819,2.376947478939018,0.8658170926097647
841,552,254,0.22961730449251247,0.09698358151966399,2.3675894492429865,0.8618723275155774
179,13,6,0.005407653910149751,0.002290950744558992,2.3604408723971217,0.8588484119284038
1995,13,6,0.005407653910149751,0.002290950744558992,2.3604408723971217,0.8588484119284038
358,13,6,0.005407653910149751,0.002290950744558992,2.3604408723971217,0.8588484119284038
146,13,6,0.005407653910149751,0.002290950744558992,2.3604408723971217,0.8588484119284038
2016,396,184,0.16472545757071547,0.07025582283314243,2.3446520273127147,0.8521370016818098
469,99,46,0.04118136439267887,0.017563955708285606,2.3446520215709037,0.852136999232913
525,58,27,0.024126455906821963,0.010309278350515464,2.340266209961148,0.8502646878395316
1055,30,14,0.012479201331114808,0.005345551737304314,2.334501995477401,0.8477985902057011
1141,30,14,0.012479201331114808,0.005345551737304314,2.334501995477401,0.8477985902057011
870,15,7,0.006239600665557404,0.002672775868652157,2.334501970512682,0.847798579511892
218,94,44,0.039101497504159734,0.016800305460099276,2.3274277639941134,0.8447636938095303
1031,126,59,0.0524126455906822,0.022527682321496753,2.3265884483824264,0.8444030093673257
1342,81,38,0.03369384359400998,0.014509354715540282,2.3222151585901054,0.8425215398744628
574,49,23,0.02038269550748752,0.008781977854142803,2.3209686603542665,0.8419846245532567
1449,34,16,0.014143094841930116,0.0061092019854906456,2.315047815412747,0.8394303419308322
955,36,17,0.014975041597337771,0.006491027109583811,2.307037270653798,0.8359641345244032
1945,38,18,0.015806988352745424,0.006872852233676976,2.2999167864106704,0.8328729424591509
383,191,91,0.07945091514143095,0.034746086292478044,2.2866147958070684,0.8270724687630102
1249,69,33,0.02870216306156406,0.012600229095074456,2.277908021925823,0.8232574875310872
1655,73,35,0.03036605657237937,0.013363879343260786,2.272248623710276,0.8207699243218849
254,29,14,0.012063227953410981,0.005345551737304314,2.2566852629183924,0.8138970388063417
12,35,17,0.014559068219633943,0.006491027109583811,2.2429529024524664,0.8077932577485003
1513,39,19,0.01622296173044925,0.007254677357770141,2.236207181488628,0.8047812081957119
532,49,24,0.02038269550748752,0.009163802978235968,2.224261633894821,0.7994250106089174
1948,55,27,0.022878535773710483,0.010309278350515464,2.2192179582235028,0.7971548627516647
203,120,60,0.04991680532445923,0.022909507445589918,2.1788685472668843,0.7788057270508923
997,104,52,0.04326123128119801,0.019854906452844597,2.178868546475229,0.7788057266875591
1741,50,25,0.020798668885191347,0.009545628102329133,2.178868540062819,0.7788057237445591
921,38,19,0.015806988352745424,0.007254677357770141,2.1788685361628737,0.7788057219546645
1217,36,18,0.014975041597337771,0.006872852233676976,2.1788685352601087,0.778805721540337
1343,18,9,0.0074875207986688855,0.003436426116838488,2.1788685181075715,0.7788057136681148
1399,18,9,0.0074875207986688855,0.003436426116838488,2.1788685181075715,0.7788057136681148
272,16,8,0.0066555740432612314,0.0030546009927453228,2.1788685138194372,0.7788057117000593
76,14,7,0.005823627287853577,0.002672775868652157,2.178868508306122,0.7788057091697023
1314,14,7,0.005823627287853577,0.002672775868652157,2.178868508306122,0.7788057091697023
603,12,6,0.004991680532445923,0.002290950744558992,2.1788685009550353,0.7788057057958929
243,12,6,0.004991680532445923,0.002290950744558992,2.1788685009550353,0.7788057057958929
869,10,5,0.004159733777038269,0.0019091256204658267,2.1788684906635134,0.7788057010725598
1796,10,5,0.004159733777038269,0.0019091256204658267,2.1788684906635134,0.7788057010725598
1341,10,5,0.004159733777038269,0.0019091256204658267,2.1788684906635134,0.7788057010725598
1298,10,5,0.004159733777038269,0.0019091256204658267,2.1788684906635134,0.7788057010725598
1610,10,5,0.004159733777038269,0.0019091256204658267,2.1788684906635134,0.7788057010725598
742,10,5,0.004159733777038269,0.0019091256204658267,2.1788684906635134,0.7788057010725598
1490,10,5,0.004159733777038269,0.0019091256204658267,2.1788684906635134,0.7788057010725598
842,8,4,0.0033277870216306157,0.0015273004963726614,2.178868475226232,0.7788056939875607
1378,8,4,0.0033277870216306157,0.0015273004963726614,2.178868475226232,0.7788056939875607
551,6,3,0.0024958402662229617,0.001145475372279496,2.17886844949743,0.7788056821792287
1533,6,3,0.0024958402662229617,0.001145475372279496,2.17886844949743,0.7788056821792287
868,6,3,0.0024958402662229617,0.001145475372279496,2.17886844949743,0.7788056821792287
1585,6,3,0.0024958402662229617,0.001145475372279496,2.17886844949743,0.7788056821792287
1319,6,3,0.0024958402662229617,0.001145475372279496,2.17886844949743,0.7788056821792287
